"card_slug","card_name","issuer","rank","picking_rate_percent","monthly_saving","previous_spend","monthly_cap","rule_count","tier_count","has_external_benchmark","risk_score","priority","risk_signals","source_url","search_queries"
"naver-card-1322","롯데 국민행복카드","롯데","1","36.129","252900","300000","300000","10","1","false","78","P0","single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=102804&vtCdKndC=P10989-A10989&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card&utm_content=happycard&utm_term=%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C","롯데 국민행복카드 피킹률 | 롯데 국민행복카드 실제 혜택 | 롯데 롯데 국민행복카드 카드 추천"
"naver-card-10614","현대카드 하이브리드(Apple Pay Rewards)","현대","2","31.369","219583","300000","300000","4","1","false","78","P0","single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardWcd=CCAH&eventCode=ANB03","현대카드 하이브리드(Apple Pay Rewards) 피킹률 | 현대카드 하이브리드(Apple Pay Rewards) 실제 혜택 | 현대 현대카드 하이브리드(Apple Pay Rewards) 카드 추천"
"naver-card-10398","BC 바로 MACAO 카드","BC","3","30.071","210500","300000","300000","6","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://app.paybooc.co.kr/ui/appLink?landingId=P0901PG002W&cardPdctCd=101010&incnChnlDv=Mobile&affiCd=R011","BC 바로 MACAO 카드 피킹률 | BC 바로 MACAO 카드 실제 혜택 | BC BC 바로 MACAO 카드 카드 추천"
"naver-card-2345","IBK 국민행복카드","IBK기업은행","4","22.786","159500","300000","300000","9","1","false","78","P0","single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?pageId=CA01020000&PDLN_CD=12&PDGR_CD=11&PDTM_CD=293&PDCD=0001&ad_cd=nvmo&mz_cd=ADGROUN","IBK 국민행복카드 피킹률 | IBK 국민행복카드 실제 혜택 | IBK기업은행 IBK 국민행복카드 카드 추천"
"naver-card-10134","삼성 BIZ iD BENEFIT 카드","삼성","5","16.361","114525","500000","300000","4","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1758&alncmpC=QACDMB21&affcode=QACDMB21&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1758_%EC%82%BC%EC%84%B1%20BIZ%20iD%20BENEFIT%20%EC%B9%B4%EB%93%9C&utm_campaign=%EC%82%BC%EC%84%B1%20BIZ%20iD%20BENEFIT%20%EC%B9%B4%EB%93%9C&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","삼성 BIZ iD BENEFIT 카드 피킹률 | 삼성 BIZ iD BENEFIT 카드 실제 혜택 | 삼성 삼성 BIZ iD BENEFIT 카드 카드 추천"
"naver-card-10045","우리 국민행복카드 S2","우리","6","16.236","113650","300000","300000","5","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://m.wooricard.com/dcmw/yh1/crd/crd01/M1CRD101S02.do?cdPrdCd=100860&canvasser=88801075&utm_source=naver_cs&utm_medium=cpc&utm_campaign=M_%EC%B9%B4%EB%93%9C%EC%84%B9%EC%85%98&utm_content={keyword}&utm_term=%EA%B5%AD%EB%AF%BC%ED%96%89%EB%B3%B5%EC%B9%B4%EB%93%9Cs2","우리 국민행복카드 S2 피킹률 | 우리 국민행복카드 S2 실제 혜택 | 우리 우리 국민행복카드 S2 카드 추천"
"naver-card-10580","우리카드 UniMile","우리","7","13.893","97250","500000","100000","4","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://m.wooricard.com/dcmw/yh1/crd/crd01/M1CRD101S02.do?cdPrdCd=104153&canvasser=88801076&utm_source=naver_cs&utm_medium=cpc&utm_campaign=PC_카드섹션&utm_term={keyword}&utm_content=%EC%9A%B0%EB%A6%AC%EC%B9%B4%EB%93%9C%20UniMile","우리카드 UniMile 피킹률 | 우리카드 UniMile 실제 혜택 | 우리 우리카드 UniMile 카드 추천"
"naver-card-1571","신한카드 RPM+ Platinum#","신한","8","13.612","95283","500000","300000","8","1","false","78","P0","single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1187945_2207.html?EntryLoc2=2795&empSeq=957&btnApp=dp01&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mobile_rpm","신한카드 RPM+ Platinum# 피킹률 | 신한카드 RPM+ Platinum# 실제 혜택 | 신한 신한카드 RPM+ Platinum# 카드 추천"
"naver-card-10373","JADE First Centum","하나","9","13.155","92083","500000","200000","5","1","false","78","P0","single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://m.hanacard.co.kr/JADEINTROM.web?CD_PD_SEQ=17874","JADE First Centum 피킹률 | JADE First Centum 실제 혜택 | 하나 JADE First Centum 카드 추천"
"naver-card-10523","삼성 iD SELECT ON 카드","삼성","10","12.362","86533","300000","300000","7","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1877&alncmpC=QACDMB24&affcode=QACDMB24&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1877_%EC%85%80%EC%98%A8&utm_campaign=%EC%85%80%EC%98%A8&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","삼성 iD SELECT ON 카드 피킹률 | 삼성 iD SELECT ON 카드 실제 혜택 | 삼성 삼성 iD SELECT ON 카드 카드 추천"
"naver-card-10128","별다줄카드","NH농협","11","11.843","82900","300000","300000","5","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90010137&FromSite=53","별다줄카드 피킹률 | 별다줄카드 실제 혜택 | NH농협 별다줄카드 카드 추천"
"naver-card-1360","IBKhi카드","IBK기업은행","12","11.833","82833","200000","200000","4","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?pageId=CA01020000&PDLN_CD=12&PDGR_CD=11&PDTM_CD=258&PDCD=0001&ad_cd=nvmo&mz_cd=ADGROUN","IBKhi카드 피킹률 | IBKhi카드 실제 혜택 | IBK기업은행 IBKhi카드 카드 추천"
"naver-card-10343","삼성 iD GLOBAL 카드","삼성","13","11.090","77633","500000","300000","10","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1824&alncmpC=QACDMB38&affcode=QACDMB38&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1824_%EC%82%BC%EC%84%B1%20iD%20GLOBAL%20%EC%B9%B4%EB%93%9C&utm_campaign=%EC%82%BC%EC%84%B1%20iD%20GLOBAL%20%EC%B9%B4%EB%93%9C&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","삼성 iD GLOBAL 카드 피킹률 | 삼성 iD GLOBAL 카드 실제 혜택 | 삼성 삼성 iD GLOBAL 카드 카드 추천"
"naver-card-10320","JADE Classic","하나","14","10.774","75417","500000","100000","3","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://m.hanacard.co.kr/JADEINTROM.web?CD_PD_SEQ=17548","JADE Classic 피킹률 | JADE Classic 실제 혜택 | 하나 JADE Classic 카드 추천"
"naver-card-10421","이마트II KB국민카드(옐로우)","KB국민","15","9.821","68750","500000","70000","7","1","false","78","P0","estimated_rule | single_tier_high_cap | high_picking_without_external_benchmark | not_officially_verified","https://m.kbcard.com/CRD/DVIEW/MCAMCXHIACRC0002?allianceCode=04361&mainCC=b","이마트II KB국민카드(옐로우) 피킹률 | 이마트II KB국민카드(옐로우) 실제 혜택 | KB국민 이마트II KB국민카드(옐로우) 카드 추천"
"naver-card-10573","에너지플러스 현대카드","현대","16","9.274","64917","400000","100000","2","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardWcd=GEPHC","에너지플러스 현대카드 피킹률 | 에너지플러스 현대카드 실제 혜택 | 현대 에너지플러스 현대카드 카드 추천"
"naver-card-10442","NH농협 기후동행카드","NH농협","17","9.095","63667","300000","300000","8","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90010526&FromSite=53","NH농협 기후동행카드 피킹률 | NH농협 기후동행카드 실제 혜택 | NH농협 NH농협 기후동행카드 카드 추천"
"naver-card-277","신세계이마트 삼성카드 7","삼성","18","8.357","58500","300000","60000","10","1","false","78","P0","estimated_rule | single_tier_high_cap | high_picking_without_external_benchmark | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1279&alncmpC=QACDMB19&affcode=QACDMB19&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1279_%EC%8B%A0%EC%84%B8%EA%B3%84%EC%9D%B4%EB%A7%88%ED%8A%B8%20%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C%207&utm_campaign=%EC%8B%A0%EC%84%B8%EA%B3%84%EC%9D%B4%EB%A7%88%ED%8A%B8%20%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C%207&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","신세계이마트 삼성카드 7 피킹률 | 신세계이마트 삼성카드 7 실제 혜택 | 삼성 신세계이마트 삼성카드 7 카드 추천"
"naver-card-10617","현대카드 MC GLOBAL","현대","19","8.336","58353","0","300000","5","1","false","78","P0","single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://mycompany.hyundaicard.com/cr/in/CRIN1015.do?eventCode=GLO12&pageType=newJoin","현대카드 MC GLOBAL 피킹률 | 현대카드 MC GLOBAL 실제 혜택 | 현대 현대카드 MC GLOBAL 카드 추천"
"naver-card-10299","IBK기업 I-어디로든 그린카드","IBK기업은행","20","8.107","56750","300000","300000","5","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?PDLN_CD=12&PDGR_CD=11&PDTM_CD=343&PDCD=0001&ad_cd=nvmo&mz_cd=ADGROUN","IBK기업 I-어디로든 그린카드 피킹률 | IBK기업 I-어디로든 그린카드 실제 혜택 | IBK기업은행 IBK기업 I-어디로든 그린카드 카드 추천"
"naver-card-10480","다이소 삼성카드","삼성","21","7.355","51483","300000","240000","6","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1653&alncmpC=QACDMB19&affcode=QACDMB19&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1653_%EB%8B%A4%EC%9D%B4%EC%86%8C%20%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C&utm_campaign=%EB%8B%A4%EC%9D%B4%EC%86%8C%20%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","다이소 삼성카드 피킹률 | 다이소 삼성카드 실제 혜택 | 삼성 다이소 삼성카드 카드 추천"
"naver-card-10416","신한카드 처음(ANNIVERSE)","신한","22","7.274","50915","300000","300000","6","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1229296_2207.html?EntryLoc2=3485&empSeq=513&btnApp=L0S1H3&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mo_firsttimeanniverse&utm_content=card&utm_term={keyword}","신한카드 처음(ANNIVERSE) 피킹률 | 신한카드 처음(ANNIVERSE) 실제 혜택 | 신한 신한카드 처음(ANNIVERSE) 카드 추천"
"naver-card-10345","카드의정석 SHOPPING+","우리","23","7.024","49167","300000","50000","8","1","false","78","P0","estimated_rule | single_tier_high_cap | high_picking_without_external_benchmark | not_officially_verified","https://m.wooricard.com/dcmw/yh1/crd/crd01/M1CRD101S02.do?cdPrdCd=102492&canvasser=88801075&utm_source=naver_cs&utm_medium=cpc&utm_campaign=M_%EC%B9%B4%EB%93%9C%EC%84%B9%EC%85%98&utm_content={keyword}&utm_term=%EC%B9%B4%EB%93%9C%EC%9D%98%EC%A0%95%EC%84%9DSHOPPING+","카드의정석 SHOPPING+ 피킹률 | 카드의정석 SHOPPING+ 실제 혜택 | 우리 카드의정석 SHOPPING+ 카드 추천"
"naver-card-10597","트래블로그+(플러스) 신용카드","하나","24","6.905","48333","0","50000","5","1","false","78","P0","estimated_rule | single_tier_high_cap | high_picking_without_external_benchmark | not_officially_verified","https://m.hanacard.co.kr/MKCDCM1010M.web?CD_PD_SEQ=18973","트래블로그+(플러스) 신용카드 피킹률 | 트래블로그+(플러스) 신용카드 실제 혜택 | 하나 트래블로그+(플러스) 신용카드 카드 추천"
"naver-card-10211","NH올원 Rental&바디프랜드카드","NH농협","25","6.143","43000","300000","300000","2","1","false","78","P0","single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90000365&FromSite=53","NH올원 Rental&바디프랜드카드 피킹률 | NH올원 Rental&바디프랜드카드 실제 혜택 | NH농협 NH올원 Rental&바디프랜드카드 카드 추천"
"naver-card-10576","현대카드 MC 항공권전용카드","현대","26","6.000","42000","0","200000","2","1","false","78","P0","single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://mycompany.hyundaicard.com/cr/in/CRIN1006.do?_method=X01&pageType=newJoin","현대카드 MC 항공권전용카드 피킹률 | 현대카드 MC 항공권전용카드 실제 혜택 | 현대 현대카드 MC 항공권전용카드 카드 추천"
"naver-card-10201","티머니 Pay & GO 신한카드","신한","27","5.964","41750","300000","300000","3","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1216792_2207.html?empSeq=506&btnApp=L0S1H3","티머니 Pay & GO 신한카드 피킹률 | 티머니 Pay & GO 신한카드 실제 혜택 | 신한 티머니 Pay & GO 신한카드 카드 추천"
"naver-card-10157","삼성 iD SIMPLE 카드","삼성","28","5.407","37852","0","100000","10","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1767&alncmpC=QACDMB26&affcode=QACDMB26&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1767_%EC%82%BC%EC%84%B1%20iD%20SIMPLE%20%EC%B9%B4%EB%93%9C&utm_campaign=%EC%82%BC%EC%84%B1%20iD%20SIMPLE%20%EC%B9%B4%EB%93%9C&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","삼성 iD SIMPLE 카드 피킹률 | 삼성 iD SIMPLE 카드 실제 혜택 | 삼성 삼성 iD SIMPLE 카드 카드 추천"
"naver-card-10358","zgm 할인카드","NH농협","29","5.393","37750","400000","40000","9","1","false","78","P0","estimated_rule | single_tier_high_cap | high_picking_without_external_benchmark | not_officially_verified","https://card.nonghyup.com/index_cardProd.html?SERVICE_ID=IPCC2021R&NAVIGATE_TYPE=1&cd_wrs_sqno=90010515&FromSite=53","zgm 할인카드 피킹률 | zgm 할인카드 실제 혜택 | NH농협 zgm 할인카드 카드 추천"
"naver-card-10538","우리카드 the OPUS silver","우리","30","5.357","37500","500000","50000","8","1","false","78","P0","estimated_rule | single_tier_high_cap | high_picking_without_external_benchmark | not_officially_verified","https://m.wooricard.com/dcmw/yh1/crd/crd01/M1CRD101S02.do?cdPrdCd=103500&canvasser=88801075&utm_source=naver_cs&utm_medium=cpc&utm_campaign=M_%ec%b9%b4%eb%93%9c%ec%84%b9%ec%85%98&utm_content={keyword}&utm_term=%EC%9A%B0%EB%A6%AC%EC%B9%B4%EB%93%9CtheOPUSsilver","우리카드 the OPUS silver 피킹률 | 우리카드 the OPUS silver 실제 혜택 | 우리 우리카드 the OPUS silver 카드 추천"
"naver-card-2226","경차 smart 롯데카드","롯데","31","5.166","36160","300000","300000","5","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=102802&vtCdKndC=P11881-A11881&npayUseYn=Y&utm_source=sa_naver_cs&utm_medium=cpc&utm_campaign=m_card&utm_content=carsmart&utm_term=%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C","경차 smart 롯데카드 피킹률 | 경차 smart 롯데카드 실제 혜택 | 롯데 경차 smart 롯데카드 카드 추천"
"naver-card-10354","IBK K-패스(신용)","IBK기업은행","32","4.976","34833","200000","200000","5","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.ibk.co.kr/cardbiz/detailBizNew.ibk?PDLN_CD=12&PDGR_CD=11&PDTM_CD=258&PDCD=0004&ad_cd=nvmo&mz_cd=ADGROUN","IBK K-패스(신용) 피킹률 | IBK K-패스(신용) 실제 혜택 | IBK기업은행 IBK K-패스(신용) 카드 추천"
"naver-card-1597","CU·배달의민족 삼성카드 taptap","삼성","33","4.881","34167","300000","300000","3","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1501&alncmpC=QACDMB19&affcode=QACDMB19&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1501_CU%C2%B7%EB%B0%B0%EB%8B%AC%EC%9D%98%EB%AF%BC%EC%A1%B1%20%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C%20taptap&utm_campaign=CU%C2%B7%EB%B0%B0%EB%8B%AC%EC%9D%98%EB%AF%BC%EC%A1%B1%20%EC%82%BC%EC%84%B1%EC%B9%B4%EB%93%9C%20taptap&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","CU·배달의민족 삼성카드 taptap 피킹률 | CU·배달의민족 삼성카드 taptap 실제 혜택 | 삼성 CU·배달의민족 삼성카드 taptap 카드 추천"
"naver-card-10462","삼성 iD STATION 카드 (SK에너지)","삼성","34","4.821","33750","400000","35000","5","1","false","78","P0","estimated_rule | single_tier_high_cap | high_picking_without_external_benchmark | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1855&alncmpC=QACDMB42&affcode=QACDMB42&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1855_%EC%82%BC%EC%84%B1%20iD%20STATION%20%EC%B9%B4%EB%93%9C%20%28SK%EC%97%90%EB%84%88%EC%A7%80%29&utm_campaign=%EC%82%BC%EC%84%B1%20iD%20STATION%20%EC%B9%B4%EB%93%9C%20%28SK%EC%97%90%EB%84%88%EC%A7%80%29&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","삼성 iD STATION 카드 (SK에너지) 피킹률 | 삼성 iD STATION 카드 (SK에너지) 실제 혜택 | 삼성 삼성 iD STATION 카드 (SK에너지) 카드 추천"
"naver-card-10596","삼성 iD STATION 카드 (HD현대오일뱅크)","삼성","35","4.821","33750","400000","35000","5","1","false","78","P0","estimated_rule | single_tier_high_cap | high_picking_without_external_benchmark | not_officially_verified","https://www.samsungcard.com/personal/card/simple-apply/UHPPCA0225M0.jsp?code=AAP1897&alncmpC=QACDMB44&affcode=QACDMB44&BSCPN=BCTS&BSPRG=MNAVERCARD&BSCCN1=MB_%EC%8B%A0%EA%B2%80_AAP1897_%EC%82%BC%EC%84%B1%20iD%20STATION%20%EC%B9%B4%EB%93%9C%20%28HD%ED%98%84%EB%8C%80%EC%98%A4%EC%9D%BC%EB%B1%85%ED%81%AC%29&utm_campaign=%EC%82%BC%EC%84%B1%20iD%20STATION%20%EC%B9%B4%EB%93%9C%20%28HD%ED%98%84%EB%8C%80%EC%98%A4%EC%9D%BC%EB%B1%85%ED%81%AC%29&utm_medium=CSA&utm_source=%EB%84%A4%EC%9D%B4%EB%B2%84%20%EC%8B%A0%EC%9A%A9%EC%B9%B4%EB%93%9C%20%EA%B2%80%EC%83%89%20%EB%AA%A8%EB%B0%94%EC%9D%BC&utm_term={query}","삼성 iD STATION 카드 (HD현대오일뱅크) 피킹률 | 삼성 iD STATION 카드 (HD현대오일뱅크) 실제 혜택 | 삼성 삼성 iD STATION 카드 (HD현대오일뱅크) 카드 추천"
"naver-card-10448","the Red(M포인트형)","현대","36","4.521","31650","500000","300000","2","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardWcd=TRME6&eventCode=DMVBR","the Red(M포인트형) 피킹률 | the Red(M포인트형) 실제 혜택 | 현대 the Red(M포인트형) 카드 추천"
"naver-card-2533","신한카드 Deep On Platinum+","신한","37","4.357","30500","300000","300000","2","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1188280_2207.html?EntryLoc1=TM5073&EntryLoc2=2916&empSeq=508&btnApp=R0I1G3T4J&utm_source=naver%5Fcredit&utm_medium=cpc&utm_campaign=online%5Fmobile%5Fdeepon","신한카드 Deep On Platinum+ 피킹률 | 신한카드 Deep On Platinum+ 실제 혜택 | 신한 신한카드 Deep On Platinum+ 카드 추천"
"naver-card-10355","신한카드 K-패스","신한","38","4.345","30417","300000","300000","6","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1225543_2207.html?EntryLoc2=3460&empSeq=515&btnApp=L0S1H3&utm_source=naver_credit&utm_medium=cpc&utm_campaign=online_mo_kpass&utm_term={keyword}","신한카드 K-패스 피킹률 | 신한카드 K-패스 실제 혜택 | 신한 신한카드 K-패스 카드 추천"
"naver-card-10414","the Red(항공 마일리지형)","현대","39","4.286","30000","500000","300000","1","1","false","78","P0","single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardWcd=TRE6&eventCode=DMVAQ","the Red(항공 마일리지형) 피킹률 | the Red(항공 마일리지형) 실제 혜택 | 현대 the Red(항공 마일리지형) 카드 추천"
"naver-card-10637","KT 으랏차차 신한카드","신한","40","4.286","30000","500000","33000","1","1","false","78","P0","estimated_rule | single_tier_high_cap | high_picking_without_external_benchmark | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1235115_2207.html?empSeq=502","KT 으랏차차 신한카드 피킹률 | KT 으랏차차 신한카드 실제 혜택 | 신한 KT 으랏차차 신한카드 카드 추천"
"naver-card-10636","파인애플 신한카드","신한","41","4.143","29000","300000","300000","3","1","false","98","P0","estimated_rule | single_tier_high_cap | monthly_cap_outlier | high_picking_without_external_benchmark | not_officially_verified","https://www.shinhancard.com/pconts/html/card/apply/credit/1195357_2207.html?empSeq=502","파인애플 신한카드 피킹률 | 파인애플 신한카드 실제 혜택 | 신한 파인애플 신한카드 카드 추천"
"naver-card-10317","어디로든 그린카드 X LOCA","롯데","42","4.107","28750","300000","30000","7","1","false","78","P0","estimated_rule | single_tier_high_cap | high_picking_without_external_benchmark | not_officially_verified","http://m.lottecard.co.kr/spa/card/booth?bId=92793&vtCdKndC=P14744-A14744&npayUseYn=Y","어디로든 그린카드 X LOCA 피킹률 | 어디로든 그린카드 X LOCA 실제 혜택 | 롯데 어디로든 그린카드 X LOCA 카드 추천"
"naver-card-10369","The CJ-현대카드M Edition2","현대","43","4.107","28750","0","30000","5","1","false","78","P0","estimated_rule | single_tier_high_cap | high_picking_without_external_benchmark | not_officially_verified","https://www.hyundaicard.com/cpc/cr/CPCCR0201_01.hc?cardflag=RC&cardWcd=MCJE2","The CJ-현대카드M Edition2 피킹률 | The CJ-현대카드M Edition2 실제 혜택 | 현대 The CJ-현대카드M Edition2 카드 추천"
